VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
Car1	1698757357695	605.101	-259.53	-0.679592	0.982079	0.00515768	-0.0009885	-0.188395	1	0	0	0	0	4894.73	9.90548	img_Car1__0_1698757357694945600.png
Car1	1698757357746	605.576	-259.72	-0.679589	0.981439	0.00477554	-0.000926907	-0.191715	1	0	0	0	0	4807.44	9.89831	img_Car1__0_1698757357745936100.png
Car1	1698757357797	606.045	-259.91	-0.679587	0.981209	0.00427119	-0.000837925	-0.192899	0	0	0	2	0	4513.92	9.8913	img_Car1__0_1698757357797092500.png
Car1	1698757357849	606.515	-260.101	-0.679613	0.981128	0.00374287	-0.000639805	-0.193321	0	0	0	2	0	4057.41	10.0536	img_Car1__0_1698757357848662400.png
Car1	1698757357901	606.995	-260.297	-0.679726	0.981103	0.00325213	-0.000125847	-0.193459	0	0	0	2	0	3521.23	10.1976	img_Car1__0_1698757357900614500.png
Car1	1698757357952	607.484	-260.497	-0.679808	0.981098	0.00274828	0.000274923	-0.193494	0	0	0	2	0	3066.05	10.3121	img_Car1__0_1698757357952050000.png
Car1	1698757358003	607.977	-260.699	-0.679851	0.981098	0.00226194	0.000530731	-0.193499	0	0	0	2	0	2686.5	10.3942	img_Car1__0_1698757358002845500.png
Car1	1698757358055	608.467	-260.901	-0.679861	0.981099	0.0018194	0.000656412	-0.193497	0	0	0	2	0	2380.76	10.4421	img_Car1__0_1698757358054586000.png
Car1	1698757358106	608.962	-261.104	-0.679843	0.9811	0.00142597	0.000673497	-0.193495	0	0	0	2	0	2133.77	10.4582	img_Car1__0_1698757358106007500.png
Car1	1698757358158	609.46	-261.308	-0.679804	0.981101	0.00108596	0.00060283	-0.193494	0	0	0	2	0	1939.43	10.4452	img_Car1__0_1698757358157886200.png
Car1	1698757358210	609.962	-261.514	-0.679751	0.981101	0.000798474	0.000467853	-0.193494	1	0	0	2	0	1820.33	10.4098	img_Car1__0_1698757358209965300.png
Car1	1698757358261	610.461	-261.719	-0.679693	0.981101	0.000565969	0.000305204	-0.193494	1	0	0	2	0	1834.51	10.3669	img_Car1__0_1698757358261082900.png
Car1	1698757358312	610.951	-261.92	-0.679644	0.981101	0.000388763	0.000160506	-0.193496	1	0	0	2	0	1960.17	10.3327	img_Car1__0_1698757358311958700.png
Car1	1698757358362	611.436	-262.12	-0.679612	0.981101	0.000261848	6.99235e-05	-0.193497	1	0	0	2	0	2165.83	10.3206	img_Car1__0_1698757358362159500.png
Car1	1698757358413	611.922	-262.319	-0.679603	0.981101	0.000180538	5.64947e-05	-0.193497	1	0	0	2	0	2357.36	10.3343	img_Car1__0_1698757358412948300.png
Car1	1698757358464	612.404	-262.517	-0.679615	0.981101	0.000136327	0.000110111	-0.193497	1	0	0	2	0	2523.71	10.3676	img_Car1__0_1698757358464345100.png
Car1	1698757358516	612.895	-262.719	-0.67964	0.981101	0.000117078	0.00020455	-0.193496	1	0	0	2	0	2674.58	10.417	img_Car1__0_1698757358515942200.png
Car1	1698757358567	613.391	-262.922	-0.679672	0.981101	0.000115025	0.000320568	-0.193495	1	0	0	2	0	2810.65	10.4788	img_Car1__0_1698757358566754800.png
Car1	1698757358617	613.885	-263.125	-0.679706	0.981101	0.000123958	0.000444504	-0.193493	1	0	0	2	0	2933.54	10.5498	img_Car1__0_1698757358617314600.png
Car1	1698757358667	614.378	-263.327	-0.67974	0.981102	0.000139203	0.000567863	-0.193491	1	0	0	0	0	3078.76	10.6285	img_Car1__0_1698757358667238400.png
Car1	1698757358718	614.872	-263.53	-0.679759	0.981102	0.000147857	0.000636447	-0.193489	1	-1	0	0	0	3025.16	10.6188	img_Car1__0_1698757358717891700.png
Car1	1698757358768	615.367	-263.736	-0.679726	0.980862	0.000324481	0.000478669	-0.194705	0	-1	0	0	0	2972.4	10.6059	img_Car1__0_1698757358768498800.png
Car1	1698757358819	615.858	-263.949	-0.679694	0.980066	0.000875635	0.000240616	-0.19867	0	-1	0	1	0	2861.34	10.5868	img_Car1__0_1698757358818698800.png
Car1	1698757358869	616.341	-264.17	-0.679649	0.978567	0.00178393	-0.000134674	-0.205919	0	0	0	1	0	2658.85	10.4658	img_Car1__0_1698757358868750600.png
Car1	1698757358920	616.811	-264.393	-0.679556	0.976953	0.00247254	-0.000650003	-0.213438	0	0	0	1	0	2476.02	10.3403	img_Car1__0_1698757358920191300.png
Car1	1698757358970	617.292	-264.618	-0.679465	0.976048	0.00253466	-0.00100417	-0.217536	0	0	0	1	0	2311.98	10.1973	img_Car1__0_1698757358970449100.png
Car1	1698757359021	617.758	-264.836	-0.679382	0.97569	0.00235691	-0.0012691	-0.219139	0	0	0	1	0	2170.47	10.0474	img_Car1__0_1698757359021341200.png
Car1	1698757359072	618.22	-265.054	-0.679307	0.975549	0.00211066	-0.00148635	-0.219766	0	0	0	1	0	2045.5	9.88978	img_Car1__0_1698757359071886700.png
Car1	1698757359124	618.673	-265.268	-0.679241	0.975497	0.00181989	-0.00165942	-0.220001	0	-1	0	1	0	1934.43	9.72544	img_Car1__0_1698757359124001700.png
Car1	1698757359175	619.152	-265.499	-0.679179	0.975156	0.00170347	-0.00186661	-0.221506	0	-1	0	1	0	1832.48	9.55	img_Car1__0_1698757359174781100.png
Car1	1698757359225	619.564	-265.706	-0.679133	0.974266	0.00194232	-0.00210856	-0.225383	0	0	0	1	0	1747.05	9.37771	img_Car1__0_1698757359225499300.png
Car1	1698757359276	619.986	-265.921	-0.679088	0.973327	0.0020168	-0.0022965	-0.229404	0	0	0	1	0	1672.05	9.20484	img_Car1__0_1698757359275996400.png
Car1	1698757359326	620.403	-266.131	-0.67905	0.972916	0.00172765	-0.00236734	-0.231142	0	0	0	1	0	1605.55	9.02608	img_Car1__0_1698757359326443900.png
Car1	1698757359377	620.807	-266.335	-0.679017	0.972769	0.00138633	-0.00240714	-0.231761	0	0	0	1	0	1547.49	8.84825	img_Car1__0_1698757359377229600.png
Car1	1698757359428	621.208	-266.537	-0.678988	0.97271	0.00106632	-0.00243505	-0.232011	0	-1	0	1	0	1493.87	8.66605	img_Car1__0_1698757359427731800.png
Car1	1698757359478	621.596	-266.738	-0.678964	0.972287	0.00104607	-0.00252384	-0.233773	0	0	0	1	0	1446.44	8.48509	img_Car1__0_1698757359478242300.png
Car1	1698757359529	621.977	-266.935	-0.678944	0.971963	0.000878278	-0.00255919	-0.235117	0	0	0	1	0	1404.61	8.30228	img_Car1__0_1698757359528640200.png
Car1	1698757359579	622.346	-267.125	-0.678926	0.971855	0.000618951	-0.00255927	-0.235563	0	0	0	1	0	1367.44	8.12115	img_Car1__0_1698757359579218000.png
Car1	1698757359630	622.713	-267.315	-0.678911	0.971819	0.000376246	-0.00255322	-0.235712	0	0	0	1	0	1333.25	7.93711	img_Car1__0_1698757359629892800.png
Car1	1698757359680	623.07	-267.498	-0.678899	0.971808	0.000169883	-0.00254485	-0.235761	1	0	0	1	0	1366.98	7.75676	img_Car1__0_1698757359680118900.png
Car1	1698757359731	623.419	-267.678	-0.678893	0.971803	-1.15641e-06	-0.00252563	-0.23578	1	0	0	1	0	1499.73	7.58643	img_Car1__0_1698757359730730400.png
Car1	1698757359782	623.758	-267.853	-0.678896	0.971801	-0.000133398	-0.00248061	-0.235789	1	0	0	1	0	1728.65	7.43487	img_Car1__0_1698757359781957900.png
Car1	1698757359833	624.097	-268.028	-0.678914	0.9718	-0.000227945	-0.00238891	-0.235795	1	0	0	1	0	2018.39	7.3098	img_Car1__0_1698757359832927700.png
Car1	1698757359884	624.428	-268.199	-0.678952	0.971792	-0.000275558	-0.00223649	-0.235829	1	-1	0	1	0	2288.7	7.21608	img_Car1__0_1698757359883719300.png
Car1	1698757359934	624.752	-268.371	-0.679007	0.971318	2.29916e-05	-0.00211025	-0.237775	1	-1	0	1	0	2537.71	7.14715	img_Car1__0_1698757359934044600.png
Car1	1698757359984	625.068	-268.55	-0.679072	0.970019	0.000748744	-0.00206711	-0.243017	1	-1	0	1	0	2768.38	7.09773	img_Car1__0_1698757359984447700.png
Car1	1698757360035	625.372	-268.736	-0.679128	0.967805	0.00179713	-0.00212473	-0.251685	1	0	0	1	0	2980.15	7.08866	img_Car1__0_1698757360035177800.png
Car1	1698757360085	625.676	-268.926	-0.679152	0.965586	0.00248335	-0.00204015	-0.260063	1	0	0	1	0	3180.53	7.10746	img_Car1__0_1698757360085469000.png
Car1	1698757360135	625.981	-269.11	-0.679164	0.964649	0.00228852	-0.0017068	-0.263524	1	0	0	1	0	3367.77	7.1421	img_Car1__0_1698757360135518000.png
Car1	1698757360186	626.29	-269.293	-0.679174	0.964407	0.00188107	-0.00131765	-0.264413	1	0	0	1	0	3545.26	7.19167	img_Car1__0_1698757360185643300.png
Car1	1698757360236	626.601	-269.477	-0.679181	0.964348	0.00151762	-0.000958267	-0.264631	1	0	0	1	0	3714.92	7.25283	img_Car1__0_1698757360235893500.png
Car1	1698757360286	626.914	-269.664	-0.679181	0.964334	0.00121271	-0.000637698	-0.264683	1	0	0	1	0	3877.19	7.32326	img_Car1__0_1698757360286252400.png
Car1	1698757360336	627.231	-269.852	-0.679175	0.964331	0.00096328	-0.000357739	-0.264696	1	0	0	1	0	4034.34	7.40202	img_Car1__0_1698757360336451100.png
Car1	1698757360387	627.552	-270.042	-0.679117	0.964331	0.000769669	-9.50634e-05	-0.264697	1	0	0	1	0	4186.51	7.48763	img_Car1__0_1698757360386763700.png
Car1	1698757360437	627.877	-270.236	-0.679022	0.964331	0.000624552	0.000142374	-0.264697	1	0	0	1	0	4336.02	7.5802	img_Car1__0_1698757360437190900.png
Car1	1698757360489	628.208	-270.432	-0.678917	0.964332	0.000518059	0.000348195	-0.264696	1	0	0	1	0	4480.21	7.67702	img_Car1__0_1698757360488485200.png
Car1	1698757360539	628.544	-270.631	-0.678806	0.964332	0.000443487	0.000524918	-0.264694	1	0	0	1	0	4621.44	7.77867	img_Car1__0_1698757360539141800.png
Car1	1698757360590	628.883	-270.833	-0.678689	0.964333	0.00039487	0.000676036	-0.264693	1	0	0	1	0	4760.01	7.88461	img_Car1__0_1698757360590186100.png
Car1	1698757360640	629.232	-271.04	-0.678565	0.964333	0.000365551	0.000807516	-0.264691	1	0	0	1	0	4896.5	7.9947	img_Car1__0_1698757360640528600.png
Car1	1698757360692	629.577	-271.245	-0.678435	0.964333	0.000347267	0.000903395	-0.264689	0	0	0	0	0	4853.5	8.02061	img_Car1__0_1698757360691720100.png
Car1	1698757360742	629.931	-271.455	-0.678229	0.964334	0.000272533	0.000743858	-0.264688	0	0	0	0	0	4767.35	8.01447	img_Car1__0_1698757360742266800.png
Car1	1698757360793	630.28	-271.662	-0.678021	0.964334	0.000203641	0.000565472	-0.264688	0	0	0	0	0	4683.89	8.00912	img_Car1__0_1698757360793446100.png
Car1	1698757360844	630.628	-271.869	-0.677796	0.964334	0.000158642	0.000446232	-0.264687	0	0	0	2	0	3992.35	8.15913	img_Car1__0_1698757360843682500.png
Car1	1698757360894	630.98	-272.078	-0.677609	0.964335	0.000220497	0.000697135	-0.264685	0	0	0	2	0	3450.3	8.32627	img_Car1__0_1698757360894274300.png
Car1	1698757360945	631.343	-272.293	-0.677391	0.964336	0.000272535	0.000900358	-0.264681	0	0	0	2	0	2980.42	8.46933	img_Car1__0_1698757360944934700.png
Car1	1698757360996	631.712	-272.512	-0.677138	0.964337	0.000294937	0.00098785	-0.264677	1	0	0	2	0	2623.07	8.58272	img_Car1__0_1698757360996207900.png
Car1	1698757361046	632.09	-272.737	-0.676849	0.964338	0.000289577	0.000969604	-0.264673	1	0	0	2	0	2446.62	8.67214	img_Car1__0_1698757361045894300.png
Car1	1698757361097	632.462	-272.957	-0.676544	0.964338	0.000267271	0.000886783	-0.26467	1	0	0	2	0	2428.09	8.7467	img_Car1__0_1698757361096525900.png
Car1	1698757361147	632.842	-273.183	-0.676131	0.964339	0.000251266	0.00082504	-0.264668	1	0	0	2	0	2528.46	8.82295	img_Car1__0_1698757361146759500.png
Car1	1698757361196	633.221	-273.408	-0.675688	0.96434	0.000242967	0.000791037	-0.264666	1	0	0	2	0	2637.58	8.90582	img_Car1__0_1698757361196257100.png
Car1	1698757361246	633.6	-273.633	-0.675253	0.964341	0.00024192	0.000783536	-0.264663	1	0	0	2	0	2738.14	8.9952	img_Car1__0_1698757361246078900.png
Car1	1698757361296	633.987	-273.863	-0.674816	0.964341	0.000245945	0.000794793	-0.26466	1	0	0	2	0	2832.07	9.09046	img_Car1__0_1698757361295612800.png
Car1	1698757361345	634.372	-274.091	-0.674387	0.964342	0.000253083	0.000817867	-0.264658	1	0	0	2	0	2919.38	9.18952	img_Car1__0_1698757361345094400.png
Car1	1698757361396	634.802	-274.347	-0.673911	0.964343	0.000263625	0.000853666	-0.264654	1	0	0	2	0	3003.55	9.29483	img_Car1__0_1698757361395820100.png
Car1	1698757361446	635.17	-274.565	-0.673508	0.964344	0.000272457	0.000884186	-0.264651	1	0	0	2	0	3082.27	9.40217	img_Car1__0_1698757361445481800.png
Car1	1698757361497	635.57	-274.803	-0.673066	0.964345	0.000282667	0.000920076	-0.264648	1	0	0	2	0	3156.86	9.51178	img_Car1__0_1698757361496547100.png
Car1	1698757361547	636.011	-275.064	-0.672515	0.964346	0.000285635	0.000929955	-0.264644	0	0	0	2	0	3165.27	9.63023	img_Car1__0_1698757361546693700.png
Car1	1698757361598	636.413	-275.303	-0.671993	0.964347	0.000284943	0.000926931	-0.264641	0	0	0	2	0	2937.02	9.73756	img_Car1__0_1698757361598125300.png
Car1	1698757361649	636.838	-275.555	-0.67143	0.964348	0.000275815	0.000893402	-0.264637	0	0	0	2	0	2581	9.8221	img_Car1__0_1698757361649061100.png
Car1	1698757361699	637.268	-275.81	-0.670845	0.964348	0.000248595	0.000794129	-0.264634	0	0	0	0	0	2488.16	9.84306	img_Car1__0_1698757361699319400.png
Car1	1698757361750	637.695	-276.064	-0.670203	0.964349	0.000178943	0.000540421	-0.264633	0	0	0	0	0	2444.78	9.83772	img_Car1__0_1698757361749742500.png
Car1	1698757361799	638.121	-276.316	-0.669501	0.964349	0.000116212	0.000311825	-0.264632	1	0	0	0	0	2402.45	9.83154	img_Car1__0_1698757361799175400.png
Car1	1698757361849	638.537	-276.563	-0.668814	0.96435	6.66694e-05	0.00013091	-0.264632	1	0	0	1	0	2349.43	9.7842	img_Car1__0_1698757361849167300.png
Car1	1698757361899	638.955	-276.812	-0.668088	0.964349	-1.83927e-05	-0.000179635	-0.264633	1	0	0	1	0	2483.99	9.65606	img_Car1__0_1698757361898670400.png
Car1	1698757361948	639.364	-277.055	-0.667352	0.964348	-0.000126869	-0.000575788	-0.264636	1	0	0	1	0	2728.24	9.54463	img_Car1__0_1698757361948083200.png
Car1	1698757361997	639.77	-277.296	-0.666655	0.964347	-0.000205242	-0.000862518	-0.264639	1	0	0	1	0	2984.62	9.45532	img_Car1__0_1698757361997521100.png
Car1	1698757362047	640.171	-277.533	-0.665999	0.964346	-0.000252423	-0.00103592	-0.264641	1	0	0	1	0	3225.25	9.38881	img_Car1__0_1698757362046593500.png
Car1	1698757362096	640.567	-277.768	-0.665377	0.964346	-0.000274528	-0.001118	-0.264644	1	0	0	1	0	3451.71	9.34378	img_Car1__0_1698757362095735800.png
Car1	1698757362144	640.963	-278.003	-0.664764	0.964345	-0.000278804	-0.00113413	-0.264645	1	0	0	1	0	3665.89	9.31903	img_Car1__0_1698757362144228000.png
Car1	1698757362194	641.353	-278.235	-0.664163	0.964345	-0.000268969	-0.00109956	-0.264646	1	0	0	1	0	3865.31	9.31347	img_Car1__0_1698757362193694100.png
Car1	1698757362242	641.749	-278.47	-0.663565	0.964345	-0.000247813	-0.0010231	-0.264646	1	0	0	1	0	4056.05	9.32465	img_Car1__0_1698757362242223600.png
Car1	1698757362307	642.262	-278.774	-0.662805	0.964345	-0.000207601	-0.000877014	-0.264646	1	0	0	1	0	4288.72	9.35936	img_Car1__0_1698757362306726200.png
Car1	1698757362355	642.655	-279.008	-0.662223	0.964346	-0.000176718	-0.000764283	-0.264645	1	0	0	1	0	4460.08	9.39932	img_Car1__0_1698757362355467000.png
Car1	1698757362404	643.049	-279.242	-0.661625	0.964346	-0.000140423	-0.000631157	-0.264644	1	0	0	1	0	4622.02	9.44786	img_Car1__0_1698757362403976200.png
Car1	1698757362454	643.443	-279.476	-0.661018	0.964346	-0.000103976	-0.000497579	-0.264643	0	0	0	1	0	4582.87	9.50253	img_Car1__0_1698757362453998300.png
Car1	1698757362504	643.853	-279.719	-0.660381	0.964347	-7.09063e-05	-0.0003763	-0.264641	0	0	0	1	0	4242.96	9.54723	img_Car1__0_1698757362503492400.png
Car1	1698757362554	644.261	-279.961	-0.659732	0.964347	-5.45981e-05	-0.000316124	-0.26464	0	0	0	1	0	3840.4	9.56248	img_Car1__0_1698757362553758400.png
Car1	1698757362603	644.673	-280.205	-0.659049	0.964348	-6.30312e-05	-0.000346074	-0.264639	0	0	0	1	0	3488.77	9.54473	img_Car1__0_1698757362603039300.png
Car1	1698757362652	645.076	-280.445	-0.658359	0.964348	-9.28844e-05	-0.000454204	-0.264639	0	0	0	1	0	3189.86	9.49974	img_Car1__0_1698757362652344500.png
Car1	1698757362701	645.481	-280.685	-0.657652	0.964347	-0.000136676	-0.000613396	-0.26464	1	0	0	1	0	2969.98	9.43306	img_Car1__0_1698757362701424700.png
Car1	1698757362751	645.878	-280.921	-0.656957	0.964347	-0.000185832	-0.00079213	-0.264641	1	0	0	1	0	2908.53	9.35595	img_Car1__0_1698757362750642800.png
Car1	1698757362799	646.273	-281.155	-0.656284	0.964346	-0.000230553	-0.000954898	-0.264643	1	0	0	1	0	2990.09	9.28004	img_Car1__0_1698757362799431500.png
Car1	1698757362864	646.786	-281.46	-0.65543	0.964345	-0.000272682	-0.0011088	-0.264646	1	0	0	1	0	3267.46	9.20208	img_Car1__0_1698757362863695500.png
Car1	1698757362912	647.17	-281.687	-0.654814	0.964345	-0.000281912	-0.00114298	-0.264647	1	0	0	1	0	3486.25	9.16669	img_Car1__0_1698757362911770100.png
Car1	1698757362961	647.549	-281.913	-0.654223	0.964344	-0.00027499	-0.00111843	-0.264648	1	0	0	1	0	3690.84	9.15107	img_Car1__0_1698757362960691800.png
Car1	1698757363009	647.934	-282.141	-0.653646	0.964344	-0.000255657	-0.00104802	-0.264649	1	0	0	1	0	3886.11	9.15354	img_Car1__0_1698757363009236800.png
Car1	1698757363058	648.317	-282.368	-0.653095	0.964344	-0.000228058	-0.000947301	-0.264649	1	0	0	1	0	4071.15	9.17147	img_Car1__0_1698757363058413700.png
Car1	1698757363106	648.705	-282.598	-0.652546	0.964345	-0.000194546	-0.000825093	-0.264648	1	0	0	1	0	4247.53	9.20227	img_Car1__0_1698757363106452900.png
Car1	1698757363180	649.443	-283.037	-0.651508	0.964345	-0.000121579	-0.000558759	-0.264647	1	0	0	1	0	4488.54	9.26517	img_Car1__0_1698757363169752000.png
Car1	1698757363232	649.708	-283.194	-0.651133	0.964346	-9.69666e-05	-0.000468784	-0.264646	1	0	0	1	0	4669.77	9.32748	img_Car1__0_1698757363232515300.png
Car1	1698757363280	650.09	-283.421	-0.650591	0.964346	-6.36873e-05	-0.000347068	-0.264644	1	0	0	1	0	4820.93	9.38908	img_Car1__0_1698757363279677100.png
Car1	1698757363328	650.473	-283.648	-0.650046	0.964347	-3.01376e-05	-0.000224191	-0.264643	0	0	0	0	0	4924.08	9.45544	img_Car1__0_1698757363328133700.png
Car1	1698757363376	650.866	-283.881	-0.649478	0.964347	-1.05731e-05	-0.000152299	-0.26464	0	0	0	0	0	4842.06	9.44655	img_Car1__0_1698757363376106700.png
Car1	1698757363424	651.263	-284.117	-0.648909	0.964347	-2.64189e-05	-0.000209017	-0.26464	0	0	0	0	0	4760.71	9.44083	img_Car1__0_1698757363424410300.png
Car1	1698757363487	651.771	-284.419	-0.648205	0.964347	-4.33478e-05	-0.000269826	-0.26464	0	0	0	2	0	4460.81	9.43336	img_Car1__0_1698757363487148200.png
Car1	1698757363534	652.158	-284.648	-0.6477	0.964348	-2.63768e-05	-0.000207607	-0.264639	0	0	0	2	0	3899.01	9.58846	img_Car1__0_1698757363534511300.png
Car1	1698757363583	652.548	-284.879	-0.647275	0.964348	6.93714e-05	0.000141355	-0.264637	0	0	0	2	0	3419.14	9.72198	img_Car1__0_1698757363583014800.png
Car1	1698757363630	652.958	-285.123	-0.646813	0.964349	0.000143889	0.000413198	-0.264632	1	0	0	2	0	3034.63	9.83262	img_Car1__0_1698757363630042800.png
Car1	1698757363691	653.478	-285.432	-0.646249	0.96435	0.00018552	0.000566059	-0.264628	1	0	0	2	0	2799.14	9.94212	img_Car1__0_1698757363691498700.png
Car1	1698757363738	653.874	-285.667	-0.645802	0.964351	0.000193845	0.000597399	-0.264625	1	0	0	2	0	2782.3	10.0134	img_Car1__0_1698757363738309800.png
Car1	1698757363785	654.276	-285.905	-0.645342	0.964352	0.000195238	0.000603445	-0.264622	1	0	0	2	0	2872.33	10.0847	img_Car1__0_1698757363785009200.png
Car1	1698757363832	654.68	-286.145	-0.644878	0.964353	0.000197247	0.000611485	-0.26462	1	0	0	2	0	2972.25	10.1623	img_Car1__0_1698757363831579800.png
Car1	1698757363893	655.225	-286.468	-0.644258	0.964354	0.000205914	0.000643843	-0.264616	1	0	0	2	0	3093.04	10.2713	img_Car1__0_1698757363892942000.png
Car1	1698757363940	655.632	-286.71	-0.643796	0.964354	0.000214222	0.000674445	-0.264613	1	0	0	2	0	3179.52	10.3601	img_Car1__0_1698757363939729700.png
Car1	1698757363986	656.047	-286.956	-0.643345	0.964355	0.000227236	0.000722174	-0.26461	1	0	0	2	0	3260.06	10.4511	img_Car1__0_1698757363985759900.png
Car1	1698757364046	656.591	-287.28	-0.642874	0.964356	0.000259643	0.000840668	-0.264606	1	0	0	2	0	3358.24	10.5729	img_Car1__0_1698757364045822200.png
Car1	1698757364091	657.003	-287.524	-0.642532	0.964357	0.000284211	0.00093047	-0.264603	1	0	0	2	0	3429.24	10.6688	img_Car1__0_1698757364091129400.png
Car1	1698757364136	657.419	-287.77	-0.642186	0.964358	0.000309309	0.00102217	-0.2646	1	0	0	2	0	3496.73	10.7659	img_Car1__0_1698757364136222400.png
Car1	1698757364196	657.971	-288.098	-0.641727	0.964359	0.000341796	0.00114095	-0.264595	1	0	0	2	0	3581.41	10.8962	img_Car1__0_1698757364195510400.png
Car1	1698757364240	658.391	-288.347	-0.641468	0.96436	0.000352994	0.00118201	-0.264591	0	0	0	2	0	3579.04	10.9963	img_Car1__0_1698757364240187800.png
Car1	1698757364286	658.813	-288.598	-0.641237	0.964361	0.000360963	0.00121134	-0.264588	0	0	0	2	0	3378.79	11.091	img_Car1__0_1698757364285671000.png
Car1	1698757364344	659.393	-288.942	-0.64091	0.964362	0.000360988	0.00121189	-0.264583	0	0	0	0	0	3013.59	11.1906	img_Car1__0_1698757364344143400.png
Car1	1698757364388	659.804	-289.186	-0.640652	0.964363	0.000339957	0.00113564	-0.26458	0	0	0	0	0	2967.78	11.1874	img_Car1__0_1698757364387746200.png
Car1	1698757364446	660.364	-289.518	-0.640244	0.964343	0.000272746	0.000833362	-0.264655	0	-1	0	0	0	2908.04	11.1773	img_Car1__0_1698757364446375100.png
Car1	1698757364491	660.788	-289.774	-0.639944	0.963991	0.000430241	0.000590328	-0.265934	0	-1	0	0	0	2863.04	11.1657	img_Car1__0_1698757364490802600.png
Car1	1698757364535	661.211	-290.035	-0.639662	0.963093	0.000840772	0.000280862	-0.269167	0	0	0	1	0	2686.49	11.073	img_Car1__0_1698757364534751400.png
Car1	1698757364592	661.756	-290.371	-0.639295	0.962336	0.000914597	-0.000239051	-0.271862	0	0	0	1	0	2481.84	10.9138	img_Car1__0_1698757364592194200.png
Car1	1698757364642	662.413	-290.775	-0.638877	0.962015	0.000770852	-0.000740869	-0.272994	0	0	0	1	0	2320.5	10.7588	img_Car1__0_1698757364636245800.png
Car1	1698757364693	662.704	-290.954	-0.638699	0.961958	0.000693537	-0.000929786	-0.273196	0	0	0	1	0	2185.13	10.6036	img_Car1__0_1698757364693390500.png
Car1	1698757364737	663.078	-291.184	-0.638492	0.961918	0.000592447	-0.00112185	-0.273334	0	0	0	1	0	2080.15	10.4634	img_Car1__0_1698757364736908400.png
Car1	1698757364793	663.585	-291.497	-0.638285	0.961895	0.000416527	-0.00140834	-0.273415	0	0	0	1	0	1959.54	10.2753	img_Car1__0_1698757364793118900.png
Car1	1698757364837	663.957	-291.727	-0.638158	0.961887	0.000286071	-0.0015731	-0.273441	0	0	0	1	0	1877.33	10.1267	img_Car1__0_1698757364836654200.png
Car1	1698757364893	664.45	-292.032	-0.637995	0.961882	0.000107273	-0.00177504	-0.273458	0	0	0	1	0	1783.03	9.93038	img_Car1__0_1698757364893009500.png
Car1	1698757364935	664.802	-292.25	-0.637884	0.96188	-1.19478e-05	-0.00189173	-0.273466	0	0	0	1	0	1718.19	9.77582	img_Car1__0_1698757364935340200.png
Car1	1698757364990	665.266	-292.537	-0.63774	0.961877	-0.000161207	-0.00203675	-0.273475	0	0	0	1	0	1644.75	9.5766	img_Car1__0_1698757364990213200.png
Car1	1698757365045	665.714	-292.813	-0.637612	0.961875	-0.000284655	-0.0021487	-0.273481	0	0	0	1	0	1580.29	9.37574	img_Car1__0_1698757365045077300.png
Car1	1698757365087	666.039	-293.015	-0.637528	0.961873	-0.000359837	-0.00221259	-0.273487	0	0	0	1	0	1536.39	9.22208	img_Car1__0_1698757365086599000.png
Car1	1698757365141	666.473	-293.283	-0.637419	0.961871	-0.000448276	-0.00229496	-0.273494	1	0	0	1	0	1541.54	9.02277	img_Car1__0_1698757365141140600.png
Car1	1698757365182	666.783	-293.475	-0.637347	0.961869	-0.000496988	-0.00233415	-0.273499	1	0	0	1	0	1628.47	8.87557	img_Car1__0_1698757365182317800.png
Car1	1698757365248	667.293	-293.791	-0.63724	0.961867	-0.000552866	-0.00235848	-0.273507	1	0	0	1	0	1911.32	8.66157	img_Car1__0_1698757365248462400.png
Car1	1698757365290	667.582	-293.969	-0.637193	0.961866	-0.000566272	-0.00233336	-0.273511	1	0	0	1	0	2146.24	8.55022	img_Car1__0_1698757365289700800.png
Car1	1698757365344	667.98	-294.215	-0.637156	0.961865	-0.000559902	-0.00223273	-0.273515	1	0	0	1	0	2442	8.43016	img_Car1__0_1698757365343599700.png
Car1	1698757365384	668.28	-294.401	-0.637141	0.961864	-0.000540215	-0.00212035	-0.273518	1	0	0	1	0	2656.59	8.35853	img_Car1__0_1698757365383679300.png
Car1	1698757365449	668.741	-294.686	-0.63714	0.961864	-0.000481454	-0.00186657	-0.273522	1	0	0	1	0	2972.96	8.28078	img_Car1__0_1698757365448829500.png
Car1	1698757365490	669.017	-294.857	-0.637142	0.961864	-0.000440906	-0.00170502	-0.273523	1	0	0	1	0	3158.22	8.25327	img_Car1__0_1698757365489845300.png
Car1	1698757365543	669.4	-295.095	-0.637161	0.961864	-0.00036748	-0.00142827	-0.273524	1	0	0	1	0	3385.51	8.24054	img_Car1__0_1698757365543499300.png
Car1	1698757365585	669.679	-295.267	-0.637172	0.961864	-0.000315097	-0.00123521	-0.273525	1	0	0	1	0	3547.52	8.24674	img_Car1__0_1698757365584468000.png
Car1	1698757365650	670.154	-295.561	-0.637204	0.961865	-0.000213414	-0.000868023	-0.273524	1	0	0	1	0	3795.77	8.28019	img_Car1__0_1698757365650041600.png
Car1	1698757365690	670.429	-295.731	-0.637222	0.961865	-0.000161277	-0.000681454	-0.273524	1	0	0	1	0	3939.95	8.31252	img_Car1__0_1698757365690334500.png
